SYMBOL	fold
Pir	2
Pisd	6
Pithd1	7
Pitpna	4
Pitpnb	3
Pitpnc1	3
Pitpnm1	6
Pitpnm2	9
Pitrm1	7
Pja1	8
Pja2	5
Pkd1	3
Pkd2	9
Pkdcc	9
Pkia	4
Pkig	1
Pkm	3
Pkmyt1	8
Pkn1	0
Pkn2	3
Pkn3	1
Pknox1	3
Pknox2	2
Pkp2	4
Pkp4	7
Pla1a	9
Pla2g12a	0
Pla2g15	1
Pla2g4a	9
Pla2g6	9
Pla2g7	7
Plaa	0
Plaat3	3
Plac8	0
Plagl1	1
Plagl2	9
Plat	2
Platr25	2
Plau	9
Plaur	5
Plbd1	1
Plbd2	3
Plcb1	0
Plcb3	9
Plcb4	4
Plcd1	2
Plcd3	3
Plce1	0
Plcg1	0
Plcg2	6
Plch1	9
Plcl1	9
Plcl2	3
Plcxd2	7
Pld1	3
Pld2	2
Pld3	1
Pld4	2
Plec	3
Plek	1
Plekha1	5
Plekha2	2
Plekha3	3
Plekha5	3
Plekha6	7
Plekha7	1
Plekha8	1
Plekhb1	3
Plekhb2	0
Plekhf1	4
Plekhf2	4
Plekhg1	1
Plekhg2	6
Plekhg3	4
Plekhg5	6
Plekhh1	5
Plekhh2	3
Plekhh3	4
Plekhj1	6
Plekhm1	5
Plekhm2	8
Plekhm3	5
Plekhn1	6
Plekho1	0
Plekho2	0
Plet1	0
Plgrkt	5
Plin2	4
Plin3	6
Plk1	2
Plk2	8
Plk3	3
Plk4	8
Pllp	2
Plod1	2
Plod2	9
Plod3	1
Plp1	6
Plp2	1
Plpbp	1
Plpp1	8
Plpp2	1
Plpp3	2
Plpp5	1
Plpp6	9
Plpp7	4
Plppr2	2
Plppr3	4
Plrg1	2
Pls1	6
Pls3	3
Plscr1	6
Plscr2	6
Plscr3	9
Plscr4	6
Pltp	9
Plvap	3
Plxdc1	0
Plxdc2	7
Plxna1	6
Plxna2	1
Plxna3	4
Plxna4	6
Plxnb1	0
Plxnb2	5
Plxnc1	9
Plxnd1	2
Pm20d1	8
Pm20d2	8
Pmaip1	1
Pmepa1	1
Pmf1	8
Pml	3
Pmm1	9
Pmm2	3
Pmp22	1
Pmpca	3
Pmpcb	7
Pms1	3
Pms2	4
Pmvk	4
Pnck	8
Pnisr	7
Pnkd	6
Pnkp	1
Pnma2	8
Pnmal2	4
Pnn	7
Pno1	0
Pnp	6
Pnpla2	6
Pnpla6	0
Pnpla7	6
Pnpla8	1
Pnpo	9
Pnpt1	8
Pnrc1	0
Pnrc2	8
Poc1a	4
Poc1b	6
Poc5	4
Podn	7
Podxl	5
Podxl2	3
Pofut1	7
Pofut2	9
Pogk	3
Poglut1	5
Poglut2	4
Poglut3	9
Pogz	2
Pola1	5
Pola2	8
Polb	8
Pold1	0
Pold2	2
Pold3	4
Pold4	8
Poldip2	6
Poldip3	8
Pole	7
Pole2	7
Pole3	0
Pole4	0
Polg	6
Polg2	1
Polh	1
Poli	3
Polk	3
Poll	8
Polm	6
Polr1a	5
Polr1b	6
Polr1c	7
Polr1d	4
Polr1e	2
Polr2a	9
Polr2b	5
Polr2c	3
Polr2d	2
Polr2e	0
Polr2f	3
Polr2g	9
Polr2h	0
Polr2i	1
Polr2j	2
Polr2k	8
Polr2l	3
Polr2m	4
Polr3a	3
Polr3b	7
Polr3c	7
Polr3d	3
Polr3e	0
Polr3f	8
Polr3g	1
Polr3gl	6
Polr3h	8
Polr3k	5
Polrmt	7
Pom121	5
Pomgnt1	9
Pomgnt2	4
Pomk	8
Pomp	7
Pomt1	8
Pomt2	9
Pon2	8
Pon3	8
Pop1	4
Pop4	8
Pop5	5
Pop7	4
Por	5
Porcn	7
Postn	6
Pot1a	4
Pot1b	1
Pou2f1	9
Pou3f1	2
Ppa1	1
Ppa2	1
Ppan	5
Ppara	3
Ppard	1
Pparg	9
Ppargc1a	5
Ppargc1b	6
Ppat	0
Ppbp	9
Ppcdc	7
Ppcs	7
Ppdpf	1
Ppfia1	2
Ppfia3	5
Ppfibp1	2
Ppfibp2	9
Pphln1	4
Ppia	0
Ppib	6
Ppic	5
Ppid	4
Ppie	2
Ppif	9
Ppig	0
Ppil1	4
Ppil2	4
Ppil3	9
Ppil4	6
Ppip5k1	1
Ppip5k2	1
Ppl	5
Ppm1a	8
Ppm1b	0
Ppm1d	7
Ppm1e	0
Ppm1f	1
Ppm1g	2
Ppm1h	1
Ppm1k	6
Ppm1l	9
Ppm1m	5
Ppme1	0
Ppox	5
Ppp1ca	5
Ppp1cb	7
Ppp1cc	3
Ppp1r10	0
Ppp1r11	7
Ppp1r12a	4
Ppp1r12b	2
Ppp1r12c	1
Ppp1r13b	5
Ppp1r13l	6
Ppp1r14a	2
Ppp1r14b	8
Ppp1r14c	6
Ppp1r15a	1
Ppp1r15b	0
Ppp1r16a	9
Ppp1r16b	4
Ppp1r18	4
Ppp1r1a	5
Ppp1r1b	5
Ppp1r2	2
Ppp1r21	9
Ppp1r26	0
Ppp1r35	2
Ppp1r37	0
Ppp1r3b	4
Ppp1r3c	2
Ppp1r7	4
Ppp1r8	7
Ppp1r9a	9
Ppp1r9b	3
Ppp2ca	2
Ppp2cb	8
Ppp2r1a	9
Ppp2r1b	5
Ppp2r2a	5
Ppp2r2d	9
Ppp2r3a	2
Ppp2r3c	6
Ppp2r5a	0
Ppp2r5b	7
Ppp2r5c	6
Ppp2r5d	1
Ppp2r5e	4
Ppp3ca	1
Ppp3cb	2
Ppp3cc	2
Ppp3r1	1
Ppp4c	8
Ppp4r1	9
Ppp4r2	3
Ppp4r3a	7
Ppp4r3b	7
Ppp4r4	8
Ppp5c	2
Ppp6c	9
Ppp6r1	0
Ppp6r2	1
Ppp6r3	4
Pprc1	9
Ppt1	0
Ppt2	0
Pptc7	1
Ppwd1	0
Pqbp1	3
Pqlc2	7
Pqlc3	3
Pradc1	8
Praf2	9
Prag1	5
Pramef8	6
Prc1	8
Prcc	8
Prcp	9
Prdm10	5
Prdm15	5
Prdm16	2
Prdm2	1
Prdm4	5
Prdm5	5
Prdx1	5
Prdx2	5
Prdx3	2
Prdx4	4
Prdx5	3
Prdx6	3
Preb	6
Prelid1	6
Prelid2	8
Prelid3a	3
Prelid3b	1
Prelp	3
Prep	7
Prepl	0
Prex1	2
Prex2	6
Prickle1	9
Prickle2	6
Prickle3	9
Prim1	3
Prim2	4
Primpol	2
Prkaa1	6
Prkaa2	7
Prkab1	7
Prkab2	5
Prkaca	9
Prkacb	9
Prkag1	4
Prkag2	4
Prkar1a	9
Prkar1b	2
Prkar2a	8
Prkar2b	2
Prkca	6
Prkcb	0
Prkcd	1
Prkce	4
Prkch	9
Prkci	6
Prkcq	8
Prkcsh	4
Prkcz	6
Prkd1	5
Prkd2	8
Prkd3	8
Prkdc	8
Prkg1	3
Prkra	5
Prkrip1	9
Prkx	6
Prlr	3
Prmt1	8
Prmt2	1
Prmt3	1
Prmt5	3
Prmt6	0
Prmt7	2
Prmt9	3
Prnp	9
Procr	5
Prodh	0
Prom1	4
Prorp	7
Prorsd1	5
Pros1	5
Proser1	9
Proser2	7
Proser3	5
Prox1	3
Prpf18	6
Prpf19	6
Prpf3	2
Prpf31	3
Prpf38a	8
Prpf38b	2
Prpf39	0
Prpf4	3
Prpf40a	3
Prpf40b	9
Prpf4b	7
Prpf6	7
Prpf8	7
Prps1	2
Prps1l3	5
Prps2	7
Prpsap1	1
Prpsap2	9
Prr11	1
Prr12	0
Prr13	7
Prr14	3
Prr14l	1
Prr3	0
Prr36	8
Prr5	3
Prr5l	1
Prr7	9
Prrc1	8
Prrc2a	4
Prrc2b	7
Prrc2c	1
Prrg1	5
Prrg2	1
Prrg3	4
Prrg4	9
Prrx1	5
Prrx2	9
Prss23	1
Prss35	9
Prss36	3
Prss8	9
Prune1	9
Prune2	4
Prxl2a	8
Prxl2b	7
Prxl2c	8
Psap	7
Psat1	1
Psd3	5
Psen1	1
Psen2	9
Psenen	7
Psip1	0
Pskh1	5
Psma1	6
Psma2	2
Psma3	5
Psma4	4
Psma5	0
Psma6	6
Psma7	8
Psmb1	3
Psmb10	7
Psmb2	1
Psmb3	1
Psmb4	0
Psmb5	9
Psmb6	7
Psmb7	9
Psmb8	3
Psmb9	1
Psmc1	0
Psmc2	0
Psmc3	4
Psmc3ip	4
Psmc4	7
Psmc5	7
Psmc6	2
Psmd1	5
Psmd10	2
Psmd11	8
Psmd12	7
Psmd13	9
Psmd14	6
Psmd2	3
Psmd3	5
Psmd4	5
Psmd5	8
Psmd6	4
Psmd7	0
Psmd8	7
Psmd9	7
Psme1	5
Psme2	4
Psme3	1
Psme4	5
Psmf1	7
Psmg1	6
Psmg2	3
Psmg3	7
Psmg4	7
Pspc1	4
Psph	3
Psrc1	9
Pstk	7
Pstpip1	4
Pstpip2	7
Ptar1	5
Ptbp1	8
Ptbp2	2
Ptbp3	9
Ptcd1	4
Ptcd2	5
Ptcd3	8
Ptch1	4
Ptdss1	8
Ptdss2	2
Pten	3
Pter	5
Ptgds	1
Ptger4	5
Ptges	2
Ptges2	5
Ptges3	2
Ptgfrn	0
Ptgis	8
Ptgr1	2
Ptgr2	3
Ptgs1	1
Ptgs2	7
Pth1r	8
Ptk2	3
Ptk2b	1
Ptk7	4
Ptma	6
Ptms	5
Ptn	5
Ptov1	7
Ptp4a2	0
Ptp4a3	9
Ptpa	6
Ptpdc1	2
Ptpmt1	7
Ptpn1	2
Ptpn11	4
Ptpn12	6
Ptpn13	3
Ptpn14	3
Ptpn18	2
Ptpn2	1
Ptpn21	6
Ptpn23	1
Ptpn3	5
Ptpn4	2
Ptpn6	1
Ptpn9	7
Ptpra	1
Ptprb	6
Ptprc	0
Ptprd	4
Ptpre	0
Ptprf	8
Ptprg	4
Ptprj	9
Ptprk	2
Ptprm	1
Ptprn	5
Ptpro	7
Ptprs	0
Ptpru	3
Ptprz1	5
Ptrh1	6
Ptrh2	7
Ptrhd1	4
Pts	8
Pttg1	1
Pttg1ip	9
Ptx3	7
Puf60	8
Pum1	5
Pum2	4
Pum3	9
Pura	7
Purb	9
Purg	4
Pus1	6
Pus10	1
Pus3	2
Pus7	6
Pus7l	5
Pusl1	7
Pvr	4
Pwp1	2
Pwp2	4
Pwwp2a	4
Pwwp2b	2
Pwwp3a	1
Pwwp3b	8
Pxdc1	3
Pxdn	4
Pxk	1
Pxmp2	3
Pxmp4	2
Pxn	5
Pxylp1	0
Pycard	8
Pycr1	3
Pycr2	2
Pycrl	2
Pygb	8
Pygl	1
Pygm	7
Pygo1	3
Pygo2	7
Pym1	8
Pyroxd1	4
Pyroxd2	0
Pyurf	4
Qars	5
Qdpr	1
Qk	6
Qpct	7
Qpctl	8
Qprt	8
Qrich1	2
Qrsl1	0
Qser1	9
Qsox1	0
Qsox2	1
Qtrt1	7
Qtrt2	6
R3hcc1	2
R3hcc1l	0
R3hdm1	8
R3hdm2	7
R3hdm4	5
Rab10	4
Rab11a	0
Rab11b	5
Rab11fip1	4
Rab11fip2	7
Rab11fip3	8
Rab11fip4	2
Rab11fip5	7
Rab12	1
Rab13	0
Rab14	0
Rab18	7
Rab1a	9
Rab1b	0
Rab20	3
Rab21	6
Rab22a	7
Rab23	8
Rab24	0
Rab27a	2
Rab27b	3
Rab28	2
Rab29	9
Rab2a	5
Rab2b	1
Rab30	6
Rab31	6
Rab32	0
Rab33b	1
Rab34	6
Rab35	7
Rab36	3
Rab38	5
Rab39b	8
Rab3a	2
Rab3b	5
Rab3d	1
Rab3gap1	1
Rab3gap2	8
Rab3il1	4
Rab3ip	6
Rab40c	6
Rab43	8
Rab4a	8
Rab4b	6
Rab5a	3
Rab5b	3
Rab5c	4
Rab5if	3
Rab6a	3
Rab6b	9
Rab7	0
Rab7b	2
Rab8a	3
Rab8b	8
Rab9	1
Rabac1	2
Rabep1	1
Rabep2	0
Rabepk	8
Rabgap1	4
Rabgap1l	6
Rabgef1	1
Rabggta	7
Rabggtb	0
Rabif	9
Rabl2	1
Rabl3	3
Rabl6	1
Rac1	6
Rac2	4
Rac3	3
Racgap1	8
Rack1	6
Rad1	7
Rad17	1
Rad18	6
Rad21	5
Rad23a	5
Rad23b	1
Rad50	9
Rad51	3
Rad51ap1	7
Rad51b	6
Rad51c	9
Rad51d	4
Rad52	4
Rad54b	3
Rad54l	9
Rad54l2	7
Rad9a	6
Rad9b	5
Radil	2
Rae1	4
Raet1d	7
Raf1	7
Rai1	6
Rai14	7
Rai2	8
Rala	4
Ralb	6
Ralbp1	3
Ralgapa1	3
Ralgapa2	4
Ralgapb	8
Ralgds	4
Ralgps1	0
Ralgps2	5
Raly	9
Ramac	1
Ramp1	9
Ramp2	0
Ramp3	5
Ran	4
Ranbp1	9
Ranbp10	8
Ranbp17	4
Ranbp2	7
Ranbp3	0
Ranbp6	1
Ranbp9	9
Rangap1	8
Rangrf	5
Rap1a	8
Rap1b	1
Rap1gap	5
Rap1gap2	7
Rap1gds1	9
Rap2a	8
Rap2c	3
Rapgef1	7
Rapgef2	0
Rapgef3	5
Rapgef4	5
Rapgef5	9
Rapgef6	7
Raph1	1
Rara	7
Rarb	2
Rarg	3
Rarres1	9
Rarres2	4
Rars	2
Rars2	5
Rasa1	6
Rasa2	1
Rasa3	5
Rasa4	3
Rasal2	9
Rasd1	2
Rasgef1b	6
Rasgrp1	1
Rasgrp2	5
Rasgrp3	1
Rasip1	5
Rasl11a	2
Rasl11b	2
Rassf1	1
Rassf2	9
Rassf3	1
Rassf4	0
Rassf5	2
Rassf6	7
Rassf7	8
Rassf8	5
Raver2	5
Rb1	9
Rb1cc1	5
Rbak	6
Rbbp4	2
Rbbp5	9
Rbbp6	4
Rbbp7	6
Rbbp8	6
Rbbp9	9
Rbck1	2
Rbfa	7
Rbfox2	8
Rbis	2
Rbks	8
Rbl1	6
Rbl2	5
Rbm10	1
Rbm12	9
Rbm12b1	3
Rbm12b2	5
Rbm14	1
Rbm15	5
Rbm15b	2
Rbm17	6
Rbm18	8
Rbm19	9
Rbm22	7
Rbm25	4
Rbm26	6
Rbm27	3
Rbm28	1
Rbm3	4
Rbm33	1
Rbm34	9
Rbm38	7
Rbm39	6
Rbm41	0
Rbm42	2
Rbm43	7
Rbm45	3
Rbm47	4
Rbm48	6
Rbm4b	2
Rbm5	4
Rbm6	1
Rbm7	3
Rbm8a	8
Rbms1	0
Rbms2	6
Rbms3	7
Rbmx	0
Rbmx2	6
Rbmxl1	3
Rbp1	4
Rbp4	9
Rbpj	5
Rbpms	5
Rbpms2	9
Rbsn	7
Rbx1	8
Rc3h1	6
Rc3h2	4
Rcan1	2
Rcan2	7
Rcan3	1
Rcbtb1	0
Rcbtb2	0
Rcc1	3
Rcc1l	9
Rcc2	3
Rccd1	0
Rce1	9
Rchy1	1
Rcl1	8
Rcn1	2
Rcn2	7
Rcn3	6
Rcor1	1
Rcor2	0
Rcor3	2
Rcsd1	4
Rdh10	2
Rdh11	7
Rdh12	4
Rdh13	5
Rdh14	3
Rdh5	0
Rdm1	3
Rdx	0
Rec8	9
Reck	7
Recql	5
Recql4	5
Recql5	4
Reep1	2
Reep2	8
Reep3	7
Reep4	5
Reep5	3
Reep6	0
Rel	5
Rela	2
Relb	8
Relch	4
Rell1	0
Reln	3
Relt	4
Renbp	6
Repin1	0
Reps1	5
Reps2	8
Rer1	7
Rere	7
Rerg	2
Resf1	8
Rest	9
Retreg1	7
Retreg2	0
Retreg3	4
Retsat	9
Rev1	5
Rev3l	6
Rex1bd	9
Rexo1	5
Rexo2	3
Rexo4	2
Rexo5	3
Rfc1	0
Rfc2	2
Rfc3	8
Rfc4	1
Rfc5	9
Rfesd	1
Rffl	0
Rfk	7
Rflnb	6
Rfng	2
Rft1	7
Rftn1	0
Rftn2	3
Rfwd3	6
Rfx1	0
Rfx2	7
Rfx3	8
Rfx5	7
Rfx7	4
Rfxank	7
Rfxap	0
Rgcc	5
Rgl1	0
Rgl2	9
Rgl3	7
Rgma	3
Rgmb	2
Rgp1	5
Rgs10	1
Rgs12	5
Rgs16	0
Rgs19	7
Rgs2	7
Rgs20	1
Rgs3	8
Rgs4	2
Rgs5	0
Rgs9	2
Rhbdd1	5
Rhbdd2	5
Rhbdd3	7
Rhbdf1	0
Rhbdf2	4
Rheb	5
Rhebl1	1
Rhno1	8
Rhoa	3
Rhob	1
Rhobtb1	1
Rhobtb2	0
Rhobtb3	9
Rhoc	8
Rhod	6
Rhof	4
Rhog	6
Rhoj	7
Rhoq	3
Rhot1	8
Rhot2	3
Rhou	4
Rhov	8
Rhpn1	8
Rhpn2	5
Ribc1	9
Ric1	5
Ric3	3
Ric8a	3
Ric8b	6
Rictor	9
Rida	1
Rif1	2
Rilp	1
Rilpl1	9
Rilpl2	9
Rimklb	8
Rims2	1
Rims3	6
Rims4	4
Rin1	8
Rin2	2
Rin3	5
Ring1	1
Rint1	3
Riok1	8
Riok2	1
Riok3	9
Riox1	9
Riox2	6
Ripk1	8
Ripk2	2
Ripk3	2
Ripk4	3
Ripor1	9
Ripor2	5
Rit1	6
Rita1	6
Rlf	9
Rlim	2
Rmc1	7
Rmdn1	3
Rmdn2	7
Rmdn3	7
Rmi1	3
Rmi2	2
Rmnd1	4
Rmnd5a	4
Rmnd5b	9
Rnase4	8
Rnaseh1	5
Rnaseh2a	4
Rnaseh2b	6
Rnaseh2c	9
Rnasel	5
Rnd1	3
Rnd2	8
Rnd3	3
Rnf10	9
Rnf103	0
Rnf11	6
Rnf111	4
Rnf113a1	9
Rnf113a2	0
Rnf114	6
Rnf115	4
Rnf121	9
Rnf122	4
Rnf123	5
Rnf125	0
Rnf126	9
Rnf128	5
Rnf13	3
Rnf130	4
Rnf135	3
Rnf138	6
Rnf139	0
Rnf14	1
Rnf141	1
Rnf144a	7
Rnf144b	5
Rnf145	8
Rnf146	9
Rnf149	5
Rnf150	6
Rnf152	5
Rnf157	7
Rnf165	8
Rnf166	7
Rnf167	0
Rnf168	7
Rnf169	7
Rnf170	2
Rnf180	4
Rnf181	0
Rnf185	6
Rnf187	1
Rnf19a	1
Rnf19b	4
Rnf2	2
Rnf20	6
Rnf213	8
Rnf214	0
Rnf215	7
Rnf216	5
Rnf217	0
Rnf219	2
Rnf220	5
Rnf227	4
Rnf24	6
Rnf25	4
Rnf31	5
Rnf34	0
Rnf38	5
Rnf39	0
Rnf4	7
Rnf40	9
Rnf41	4
Rnf44	6
Rnf5	1
Rnf6	8
Rnf7	2
Rnft1	7
Rnft2	1
Rngtt	2
Rnh1	4
Rnmt	9
Rnpc3	0
Rnpep	2
Rnpepl1	3
Rnps1	4
Ro60	3
Robo1	5
Robo2	0
Robo4	6
Rock1	7
Rock2	4
Rogdi	9
Romo1	6
Ropn1l	9
Ror1	2
Ror2	9
Rora	3
Rorc	0
Rp2	8
Rp9	9
Rpa1	0
Rpa2	0
Rpa3	8
Rpain	0
Rpap1	6
Rpap2	9
Rpap3	1
Rpe	8
Rpf1	0
Rpf2	4
Rpgr	5
Rpgrip1l	5
Rpia	0
Rpl10a	6
Rpl11	3
Rpl12	0
Rpl13	4
Rpl13a	2
Rpl14	9
Rpl15	7
Rpl17	2
Rpl18	7
Rpl18a	4
Rpl19	3
Rpl21	3
Rpl22	0
Rpl22l1	9
Rpl23	8
Rpl23a	6
Rpl24	5
Rpl26	8
Rpl27	4
Rpl27a	7
Rpl28	2
Rpl29	8
Rpl3	5
Rpl30	0
Rpl31	1
Rpl32	2
Rpl34	2
Rpl35	4
Rpl35a	9
Rpl36	1
Rpl36a	7
Rpl36al	5
Rpl37	2
Rpl37a	7
Rpl38	1
Rpl39	9
Rpl4	1
Rpl41	1
Rpl5	0
Rpl6	7
Rpl7	0
Rpl7a	7
Rpl7l1	4
Rpl8	1
Rpl9	7
Rplp0	4
Rplp1	3
Rplp2	8
Rpn1	1
Rpn2	0
Rpp14	4
Rpp21	0
Rpp25	9
Rpp25l	6
Rpp30	5
Rpp38	7
Rpp40	6
Rprd1a	2
Rprd1b	5
Rprd2	5
Rprm	4
Rps10	3
Rps11	4
Rps12	4
Rps13	2
Rps14	1
Rps15	4
Rps15a	0
Rps16	7
Rps17	3
Rps18	0
Rps19	7
Rps19bp1	5
Rps2	5
Rps20	7
Rps21	7
Rps23	3
Rps24	1
Rps25	4
Rps26	1
Rps27a	4
Rps27l	2
Rps28	8
Rps29	3
Rps3	8
Rps3a1	4
Rps4x	8
Rps5	2
Rps6	1
Rps6ka1	3
Rps6ka2	8
Rps6ka3	8
Rps6ka4	0
Rps6ka5	4
Rps6ka6	1
Rps6kb1	1
Rps6kb2	2
Rps6kc1	1
Rps6kl1	2
Rps7	0
Rps8	3
Rps9	5
Rpsa	9
Rptor	3
Rpusd1	2
Rpusd2	0
Rpusd3	4
Rpusd4	5
Rrad	4
Rraga	3
Rragb	7
Rragc	9
Rragd	6
Rras	1
Rras2	3
Rrbp1	3
Rreb1	3
Rrm1	8
Rrm2	0
Rrm2b	1
Rrn3	7
Rrnad1	1
Rrp1	9
Rrp12	6
Rrp15	4
Rrp1b	0
Rrp36	1
Rrp7a	9
Rrp8	9
Rrp9	4
Rrs1	8
Rsad1	9
Rsad2	4
Rsbn1	5
Rsbn1l	2
Rsf1	1
Rsl1d1	3
Rsl24d1	3
Rsph3a	2
Rsph9	1
Rspo3	5
Rspry1	5
Rsrc1	2
Rsrc2	6
Rsrp1	1
Rsu1	5
Rtca	5
Rtcb	3
Rtel1	2
Rtf1	4
Rtf2	0
Rtkn	0
Rtkn2	3
Rtl10	2
Rtl5	9
Rtl6	8
Rtl8c	3
Rtn1	2
Rtn2	5
Rtn3	7
Rtn4	7
Rtn4ip1	2
Rtn4rl1	1
Rtp4	5
Rtraf	2
Rttn	2
Rubcn	3
Rufy1	3
Rufy2	3
Rufy3	7
Rundc1	2
Rundc3a	0
Rundc3b	4
Runx1	1
Runx1t1	9
Runx2	3
Rusc2	7
Ruvbl1	1
Ruvbl2	9
Rwdd1	9
Rwdd2a	6
Rwdd2b	9
Rwdd3	1
Rwdd4a	8
Rxra	5
Rxrb	1
Rxrg	1
Rxylt1	4
Rybp	9
Ryk	3
S100a1	4
S100a10	0
S100a11	9
S100a13	0
S100a16	2
S100a4	3
S100a6	4
S100pbp	7
S1pr1	4
S1pr2	8
S1pr3	4
Saa3	6
Saal1	9
Sac3d1	7
Sacm1l	5
Sacs	0
Sae1	6
Safb	7
Safb2	9
Sall1	9
Sall2	0
Sall3	4
Samd1	3
Samd10	5
Samd4	9
Samd4b	5
Samd5	3
Samd8	1
Samd9l	0
Samhd1	0
Samm50	5
Samsn1	8
Sap130	2
Sap30	1
Sap30bp	2
Sap30l	9
Sapcd2	8
Sar1a	1
Sar1b	3
Saraf	9
Sardh	6
Sarm1	5
Sarnp	6
Sars	8
Sars2	0
Sart1	5
Sart3	3
Sash1	9
Sash3	7
Sass6	2
Sat1	9
Sat2	0
Satb1	1
Satb2	3
Sav1	9
Saysd1	5
Sbds	2
Sbf1	0
Sbf2	3
Sbk1	5
Sbno1	1
Sbno2	0
Sc5d	6
Scaf1	9
Scaf11	4
Scaf4	6
Scaf8	1
Scai	4
Scamp1	3
Scamp2	7
Scamp3	7
Scamp5	1
Scand1	1
Scap	0
Scaper	8
Scara3	9
Scarb1	3
Scarb2	0
Scarf1	3
Scarf2	3
Sccpdh	3
Scd1	2
Scd2	5
Scfd1	5
Scfd2	3
Scg3	3
Scg5	4
Sclt1	7
Scly	8
Scmh1	8
Scn1b	1
Scnm1	6
Scnn1a	7
Sco1	4
Scoc	9
Scp2	6
Scpep1	6
Scrib	6
Scrn1	2
Scrn2	1
Scrn3	8
Scube3	3
Scyl1	6
Scyl2	4
Scyl3	0
Sdad1	8
Sdc1	4
Sdc2	1
Sdc3	5
Sdc4	7
Sdcbp	5
Sdccag8	3
Sde2	4
Sdf2	9
Sdf2l1	0
Sdf4	3
Sdha	8
Sdhaf2	6
Sdhaf3	9
Sdhaf4	9
Sdhb	5
Sdhc	3
Sdhd	8
Sdr39u1	6
Sdr42e1	3
Sdsl	0
Sec11a	4
Sec11c	6
Sec13	3
Sec14l1	6
Sec14l2	0
Sec16a	5
Sec22a	3
Sec22b	7
Sec22c	4
Sec23a	7
Sec23b	4
Sec23ip	2
Sec24a	4
Sec24b	2
Sec24c	1
Sec24d	1
Sec31a	0
Sec61a1	6
Sec61a2	7
Sec61b	6
Sec61g	2
Sec62	8
Sec63	0
Secisbp2	0
Secisbp2l	8
Seh1l	2
Sel1l	0
Sel1l3	8
Selenbp1	3
Selenof	5
Selenoh	4
Selenoi	7
Selenok	0
Selenom	4
Selenon	2
Selenoo	2
Selenop	5
Selenos	6
Selenot	5
Selenow	8
Selplg	2
Sem1	7
Sema3a	6
Sema3b	0
Sema3c	7
Sema3d	7
Sema3e	9
Sema3f	8
Sema4a	7
Sema4b	9
Sema4c	5
Sema4d	1
Sema4f	7
Sema4g	7
Sema5a	0
Sema5b	9
Sema6a	3
Sema6b	2
Sema6c	0
Sema6d	5
Sema7a	3
Senp1	3
Senp2	0
Senp3	7
Senp5	6
Senp6	6
Senp7	2
Senp8	7
Sephs1	1
Sephs2	2
Sepsecs	4
Septin1	3
Septin10	8
Septin11	1
Septin3	6
Septin4	4
Septin5	2
Septin6	7
Septin7	2
Septin8	2
Septin9	2
Serac1	4
Serbp1	2
Serf1	3
Serf2	2
Sergef	9
Serhl	6
Serinc1	1
Serinc2	4
Serinc3	8
Serinc5	2
Serp1	4
Serp2	1
Serpina3g	2
Serpina3n	5
Serpinb1a	2
Serpinb6a	3
Serpinb6b	7
Serpinb8	1
Serpinb9	8
Serpine1	7
Serpine2	7
Serpinf1	1
Serping1	8
Serpinh1	4
Serpini1	4
Sertad1	7
Sertad2	9
Sertad3	3
Sertad4	9
Sesn1	0
Sesn2	7
Sesn3	9
Sestd1	5
Set	1
Setbp1	9
Setd1a	6
Setd1b	2
Setd2	3
Setd3	8
Setd4	4
Setd5	0
Setd6	3
Setd7	7
Setdb1	8
Setdb2	4
Setmar	2
Setx	6
Sf1	8
Sf3a1	9
Sf3a2	5
Sf3a3	5
Sf3b1	0
Sf3b2	1
Sf3b3	5
Sf3b4	9
Sf3b5	9
Sf3b6	7
Sfi1	2
Sfmbt1	6
Sfmbt2	2
Sfn	2
Sfpq	9
Sfr1	8
Sfrp1	1
Sfrp2	5
Sfswap	3
Sft2d2	6
Sft2d3	0
Sfxn1	9
Sfxn2	5
Sfxn3	0
Sfxn4	4
Sfxn5	4
Sgcb	2
Sgcd	0
Sgce	6
Sgf29	9
Sgk1	0
Sgk2	9
Sgk3	5
Sgms1	9
Sgms2	4
Sgo1	1
Sgo2a	4
Sgpl1	2
Sgpp1	4
Sgsh	8
Sgsm1	1
Sgsm2	2
Sgsm3	1
Sgta	7
Sgtb	9
Sh2b1	6
Sh2b2	1
Sh2b3	6
Sh2d3c	3
Sh2d4a	3
Sh3bgrl	5
Sh3bgrl2	6
Sh3bgrl3	1
Sh3bp2	0
Sh3bp4	6
Sh3bp5	1
Sh3bp5l	1
Sh3d19	1
Sh3gl1	4
Sh3gl2	1
Sh3gl3	2
Sh3glb1	4
Sh3glb2	8
Sh3kbp1	0
Sh3pxd2a	0
Sh3pxd2b	1
Sh3rf1	3
Sh3tc1	1
Sh3yl1	8
Shank2	1
Shank3	8
Sharpin	5
Shb	5
Shc1	2
Shc2	5
Shcbp1	4
She	8
Shf	6
Shfl	9
Shisa4	4
Shisa5	2
Shisa7	7
Shkbp1	1
Shld1	0
Shld2	7
Shld3	4
Shmt1	7
Shmt2	2
Shoc2	9
Shox2	1
Shpk	4
Shprh	5
Shq1	9
Shroom1	1
Shroom2	9
Shroom3	1
Shroom4	5
Shtn1	8
Siae	7
Siah1a	0
Siah1b	0
Siah2	4
Sidt2	0
Sigirr	2
Sigmar1	1
Sik1	0
Sik2	2
